#-------------------------------------------------------------------------------------------------------------------
#-----------------------------------------------------------------------------------------------------------------
[OBJECTS]
# type	x	y	ani_set_id	detail_type	extra_settings per object type
# type: 0 = Mario , 1 = Brick, 2 = QuestionBox, 3 = Goomba, 4 = Koopa 50 = Portal, 5 = Coin, 6 = PLANT_FIRE, 7 PLANT_NORMAL


# -- BRICK--
#Type	x	y	ani	TypeBrick	typeReward
#typeReward	0 = null, 1 = coin, 2 = SuperLeaf
# WOODEN BRICK
1	2256	304	20001	0
1	2256	304	20001	0
1	2272	304	20001	0
1	1504	336	20001	0
1	1520	336	20001	0
1	1600	368	20001	0
1	1664	368	20001	0
1	2256	368	20001	0
1	2272	368	20001	0
1	1584	384	20001	0
1	1600	384	20001	0
1	1664	384	20001	0
1	1680	384	20001	0
1	1568	400	20001	0
1	1584	400	20001	0
1	1600	400	20001	0
1	1664	400	20001	0
1	1680	400	20001	0
1	1696	400	20001	0


# ---- ground brick ----
1	624	400	21001	0
1	640	400	21002	0
1	656	400	21002	0
1	672	400	21002	0
1	688	400	21002	0
1	704	400	21002	0
1	720	400	21002	0
1	736	400	21002	0
1	752	400	21002	0
1	768	400	21002	0
1	784	400	21002	0
1	800	400	21002	0
1	816	400	21002	0
1	832	400	21002	0
1	848	400	21002	0
1	864	400	21002	0
1	880	400	21002	0
1	896	400	21002	0
1	912	400	21002	0
1	928	400	21002	0
1	944	400	21002	0
1	960	400	21002	0
1	976	400	21002	0
1	992	400	21002	0
1	1008	400	21002	0
1	1024	400	21002	0
1	1040	400	21002	0
1	1056	400	21002	0
1	1072	400	21003	0
1	0	416	21001	0
1	16	416	21002	0
1	32	416	21002	0
1	48	416	21002	0
1	64	416	21002	0
1	80	416	21002	0
1	96	416	21002	0
1	112	416	21002	0
1	128	416	21002	0
1	144	416	21002	0
1	160	416	21002	0
1	176	416	21002	0
1	192	416	21002	0
1	208	416	21002	0
1	224	416	21002	0
1	240	416	21002	0
1	256	416	21002	0
1	272	416	21002	0
1	288	416	21002	0
1	304	416	21002	0
1	320	416	21002	0
1	336	416	21002	0
#1	352	416	21002	0
1	368	416	21002	0
1	384	416	21002	0
1	400	416	21002	0
1	416	416	21002	0
1	432	416	21002	0
1	448	416	21002	0
1	464	416	21002	0
1	480	416	21002	0
1	496	416	21002	0
1	512	416	21002	0
1	528	416	21002	0
1	544	416	21002	0
1	560	416	21002	0
1	576	416	21002	0
1	592	416	21002	0
1	608	416	21003	0
1	1152	416	21001	0
1	1168	416	21002	0
1	1184	416	21002	0
1	1200	416	21002	0
1	1216	416	21002	0
1	1232	416	21002	0
1	1248	416	21002	0
1	1264	416	21002	0
1	1280	416	21002	0
1	1296	416	21002	0
1	1312	416	21002	0
1	1328	416	21002	0
1	1344	416	21002	0
1	1360	416	21002	0
1	1376	416	21002	0
1	1392	416	21002	0
1	1408	416	21002	0
1	1424	416	21002	0
1	1440	416	21002	0
1	1456	416	21002	0
1	1472	416	21002	0
1	1488	416	21003	0
1	1536	416	21001	0
1	1552	416	21002	0
1	1568	416	21002	0
1	1584	416	21002	0
1	1600	416	21003	0
1	1664	416	21001	0
1	1680	416	21002	0
1	1696	416	21002	0
1	1712	416	21002	0
1	1728	416	21002	0
1	1744	416	21002	0
1	1760	416	21002	0
1	1776	416	21002	0
1	1792	416	21002	0
1	1808	416	21002	0
1	1824	416	21002	0
1	1840	416	21002	0
1	1856	416	21002	0
1	1872	416	21002	0
1	1888	416	21002	0
1	1904	416	21002	0
1	1920	416	21002	0
1	1936	416	21002	0
1	1952	416	21002	0
1	1968	416	21002	0
1	1984	416	21002	0
1	2000	416	21002	0
1	2016	416	21002	0
1	2032	416	21002	0
1	2048	416	21002	0
1	2064	416	21002	0
1	2080	416	21002	0
1	2096	416	21002	0
1	2112	416	21002	0
1	2128	416	21002	0
1	2144	416	21002	0
1	2160	416	21002	0
1	2176	416	21002	0
1	2192	416	21002	0
1	2208	416	21002	0
1	2224	416	21003	0
1	2256	416	21001	0
1	2272	416	21002	0
1	2288	416	21002	0
1	2304	416	21002	0
1	2320	416	21002	0
1	2336	416	21002	0
1	2352	416	21002	0
1	2368	416	21002	0
1	2384	416	21002	0
1	2400	416	21002	0
1	2416	416	21002	0
1	2432	416	21002	0
1	2448	416	21002	0
1	2464	416	21002	0
1	2480	416	21002	0
1	2496	416	21002	0
1	2512	416	21002	0
1	2528	416	21002	0
1	2544	416	21002	0
1	2560	416	21002	0
1	2576	416	21002	0
1	2592	416	21002	0
1	2608	416	21002	0
1	2624	416	21002	0
1	2640	416	21002	0
1	2656	416	21002	0
1	2672	416	21002	0
1	2688	416	21002	0
1	2704	416	21002	0
1	2720	416	21002	0
1	2736	416	21002	0
1	2752	416	21002	0
1	2768	416	21002	0
1	2784	416	21002	0
1	2800	416	21003	0

#BLOCK
#pink
1	1312	144	22001	1
1	1328	144	22002	1
1	1344	144	22002	1
1	1360	144	22003	1
1	464	336	22001	1
1	480	336	22002	1
1	496	336	22002	1
1	512	336	22003	1
1	1296	352	22001	1
1	1312	352	22002	1
1	1328	352	22002	1
1	1344	352	22002	1
1	1360	352	22002	1
1	1376	352	22002	1
1	1392	352	22003	1
1	240	368	22001	1
1	256	368	22002	1
1	272	368	22003	1
1	2144	368	22001	1
1	2160	368	22002	1
1	2176	368	22003	1
#blue
1	1328	320	22011	1
1	1344	320	22012	1
1	1360	320	22012	1
1	1376	320	22012	1
1	1392	320	22012	1
1	1408	320	22012	1
1	1424	320	22013	1
1	272	336	22011	1
1	288	336	22012	1
1	304	336	22013	1
#white
1	512	304	22021	1
1	528	304	22022	1
1	544	304	22022	1
1	560	304	22023	1
#green
1	2176	272	22031	1
1	2192	272	22032	1
1	2208	272	22033	1
1	400	368	22031	1
1	416	368	22032	1
1	432	368	22032	1
1	448	368	22032	1
1	464	368	22033	1
1	512	384	22031	1
1	528	384	22032	1
1	544	384	22032	1
1	560	384	22032	1
1	576	384	22032	1
1	592	384	22033	1
1	1264	384	22031	1
1	1280	384	22032	1
1	1296	384	22032	1
1	1312	384	22032	1
1	1328	384	22032	1
1	1344	384	22032	1
1	1360	384	22033	1

#CLOUD
1	1488	176	24001	0
1	1504	176	24001	0
1	1520	176	24001	0
1	1536	176	24001	0
1	1552	176	24001	0
1	1568	176	24001	0
1	1584	176	24001	0
1	1600	176	24001	0
1	1616	176	24001	0
1	1632	176	24001	0
1	1648	176	24001	0
1	1664	176	24001	0
1	1680	176	24001	0
1	1408	192	24001	0
1	1424	192	24001	0
1	1440	192	24001	0
1	1456	192	24001	0

# REWARD BOX
#	x	y	ani_set	type	rewardType
2	224	304	50000	1	1	
2	240	304	50000	1	2
2	416	320	50000	1	1
2	176	352	50000	1	1
2	192	352	50000	1	1
2	704	352	50000	1	1
2	1472	368	50000	1	2
2	656	384	50000	1	2
#2	1984	368	50000	2	1
#2	2000	368	50000	2	1
#2	2016	368	50000	2	1
2	2032	368	50000	2	4
2	1968	384	50000	2	1
2	1984	384	50000	2	1
2	2000	384	50000	2	1
2	2016	384	50000	2	1
2	2032	384	50000	2	1
2	2096	384	50000	2	1
2	1952	400	50000	2	1
2	1968	400	50000	2	1
2	1984	400	50000	2	1
2	2000	400	50000	2	1
2	2016	400	50000	2	1
2	2032	400	50000	2	1
2	2048	400	50000	2	1
2	2096	400	50000	2	1
2	2112	400	50000	2	1

#Type	x	y	ani
# COIN
5	1328	80	70000
5	1344	80	70000
5	1360	80	70000
5	1808	96	70000
5	1472	112	70000
5	1488	112	70000
5	1616	112	70000
5	1632	112	70000
5	1648	112	70000
5	1664	112	70000
5	1728	112	70000
5	1536	128	70000
5	1552	128	70000
5	1568	128	70000
5	1584	128	70000
5	1760	128	70000
5	1840	128	70000
5	1696	144	70000
5	1200	192	70000
5	1168	224	70000
5	1136	256	70000
5	1104	288	70000
5	1072	320	70000



#==ENEMY==
#typeOb	x	y	ani	type

# GOOMBA
#type 1: small, 2: flyingRed, 3: walkingRed
3	832	384	3	1
3	880	384	3	1
3	224	400	3	1
3	528	400	3	1
3	960	381	3	2

# KOOPA
#type 1: small red, 2: small green, 3: 
4	576	352	100000	12
4	2096	352	100000	12
4	1472	384	100000	22
4	1328	288	100000	23
4	1376	288	100000	23
4	1424	288	100000	23

# PLANT_FIRE
#typeobj x	y	ani	limit_y	type
6	360	368	80000	337	1
6	1864	369	80000	345	2
# PLANT_NORMAL
7	1800	385	81000	361	2


#PIPE
